"row_id","derivation_id","target_path","target_locator","target_field","target_value","purpose","artifact_or_object_refs","file_origin_class","support_ref_type","support_ref_id","support_locator_or_decision","parent_derivation_id","claim_ref","claim_provenance_class","support_level","transformation_type","transformation_or_tension","d_refs","rl_refs","r_refs","f_refs","a_refs","m_level_refs","effect_on_M6","limits","source_verification_status","decision_approval_status","approval_refs","materialization_status","materialization_refs","reviewed_at_utc"
"ROW-DL-SCHEMA-SCENARIO-ATOM-01-04","DL-SCHEMA-SCENARIO-ATOM-01","schemas/scenario.schema.json","/$id","$id","""urn:acme-firm:schema:scenario:1.0.0""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-02-01","DL-SCHEMA-SCENARIO-ATOM-02","schemas/scenario.schema.json","/$schema","$schema","""https://json-schema.org/draft/2020-12/schema""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-02-02","DL-SCHEMA-SCENARIO-ATOM-02","schemas/scenario.schema.json","/$schema","$schema","""https://json-schema.org/draft/2020-12/schema""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-CT-009","PROVENANCE.json#decisions/T03-CT-009","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-02-03","DL-SCHEMA-SCENARIO-ATOM-02","schemas/scenario.schema.json","/$schema","$schema","""https://json-schema.org/draft/2020-12/schema""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-02-04","DL-SCHEMA-SCENARIO-ATOM-02","schemas/scenario.schema.json","/$schema","$schema","""https://json-schema.org/draft/2020-12/schema""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-03-01","DL-SCHEMA-SCENARIO-ATOM-03","schemas/scenario.schema.json","/description","description","""Contrato cerrado para S00-S15 y para el fixture simbólico aislado de tristeza.""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-03-02","DL-SCHEMA-SCENARIO-ATOM-03","schemas/scenario.schema.json","/description","description","""Contrato cerrado para S00-S15 y para el fixture simbólico aislado de tristeza.""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-CT-009","PROVENANCE.json#decisions/T03-CT-009","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-03-03","DL-SCHEMA-SCENARIO-ATOM-03","schemas/scenario.schema.json","/description","description","""Contrato cerrado para S00-S15 y para el fixture simbólico aislado de tristeza.""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-03-04","DL-SCHEMA-SCENARIO-ATOM-03","schemas/scenario.schema.json","/description","description","""Contrato cerrado para S00-S15 y para el fixture simbólico aislado de tristeza.""","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-04-01","DL-SCHEMA-SCENARIO-ATOM-04","schemas/scenario.schema.json","/oneOf","oneOf","[{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""scenario_id"":{""pattern"":""^S(?:0[0-9]|1[0-3]|15)$"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state""],""type"":""object""},{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""host_symbolic_payload"":{""additionalProperties"":false,""properties"":{""desirability"":{""const"":""undesirable"",""type"":""string""},""expectedness"":{""const"":""unexpected"",""type"":""string""},""goal_conduciveness"":{""const"":""negative"",""type"":""string""},""novelty"":{""const"":""not_novelty"",""type"":""string""},""pleasure"":{""const"":""not_pleasant"",""type"":""string""},""source"":{""const"":""anger_2018b_host_payload_not_derived_from_numeric_sentinels"",""type"":""string""}},""required"":[""desirability"",""expectedness"",""goal_conduciveness"",""novelty"",""pleasure"",""source""],""type"":""object""},""scenario_id"":{""const"":""S14"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state"",""host_symbolic_payload""],""type"":""object""},{""additionalProperties"":false,""properties"":{""$schema"":{""const"":""../../schemas/scenario.schema.json"",""type"":""string""},""event_context"":{""additionalProperties"":false,""properties"":{""cause_class"":{""const"":""unwanted_event_occurred"",""type"":""string""},""consequence_target"":{""const"":""myself"",""type"":""string""}},""required"":[""cause_class"",""consequence_target""],""type"":""object""},""fixture_class"":{""const"":""synthetic_symbolic_regression_fixture"",""type"":""string""},""fixture_id"":{""const"":""sadness_2018a_symbolic"",""type"":""string""},""numeric_pipeline_input"":{""const"":false,""type"":""boolean""},""provenance_refs"":{""items"":{""minLength"":1,""type"":""string""},""minItems"":1,""type"":""array"",""uniqueItems"":true},""published_symbolic_payload"":{""additionalProperties"":false,""properties"":{""Consequence (E)"":{""minLength"":1,""type"":""string""},""Coping potential (E)"":{""minLength"":1,""type"":""string""},""Desirability(E)"":{""minLength"":1,""type"":""string""},""Expectedness(E)"":{""minLength"":1,""type"":""string""},""Goal conduciveness (E)"":{""minLength"":1,""type"":""string""},""Novelty (E)"":{""minLength"":1,""type"":""string""},""Pleasantness(E)"":{""minLength"":1,""type"":""string""}},""required"":[""Consequence (E)"",""Coping potential (E)"",""Desirability(E)"",""Expectedness(E)"",""Goal conduciveness (E)"",""Novelty (E)"",""Pleasantness(E)""],""type"":""object""},""schema_version"":{""const"":""1.0.0"",""type"":""string""},""source_rule_ref"":{""const"":""RULE-SADNESS-2018A"",""type"":""string""}},""required"":[""$schema"",""schema_version"",""fixture_id"",""fixture_class"",""numeric_pipeline_input"",""event_context"",""published_symbolic_payload"",""provenance_refs"",""source_rule_ref""],""type"":""object""}]","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-BL-006","PROVENANCE.json#decisions/T03-BL-006","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-04-02","DL-SCHEMA-SCENARIO-ATOM-04","schemas/scenario.schema.json","/oneOf","oneOf","[{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""scenario_id"":{""pattern"":""^S(?:0[0-9]|1[0-3]|15)$"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state""],""type"":""object""},{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""host_symbolic_payload"":{""additionalProperties"":false,""properties"":{""desirability"":{""const"":""undesirable"",""type"":""string""},""expectedness"":{""const"":""unexpected"",""type"":""string""},""goal_conduciveness"":{""const"":""negative"",""type"":""string""},""novelty"":{""const"":""not_novelty"",""type"":""string""},""pleasure"":{""const"":""not_pleasant"",""type"":""string""},""source"":{""const"":""anger_2018b_host_payload_not_derived_from_numeric_sentinels"",""type"":""string""}},""required"":[""desirability"",""expectedness"",""goal_conduciveness"",""novelty"",""pleasure"",""source""],""type"":""object""},""scenario_id"":{""const"":""S14"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state"",""host_symbolic_payload""],""type"":""object""},{""additionalProperties"":false,""properties"":{""$schema"":{""const"":""../../schemas/scenario.schema.json"",""type"":""string""},""event_context"":{""additionalProperties"":false,""properties"":{""cause_class"":{""const"":""unwanted_event_occurred"",""type"":""string""},""consequence_target"":{""const"":""myself"",""type"":""string""}},""required"":[""cause_class"",""consequence_target""],""type"":""object""},""fixture_class"":{""const"":""synthetic_symbolic_regression_fixture"",""type"":""string""},""fixture_id"":{""const"":""sadness_2018a_symbolic"",""type"":""string""},""numeric_pipeline_input"":{""const"":false,""type"":""boolean""},""provenance_refs"":{""items"":{""minLength"":1,""type"":""string""},""minItems"":1,""type"":""array"",""uniqueItems"":true},""published_symbolic_payload"":{""additionalProperties"":false,""properties"":{""Consequence (E)"":{""minLength"":1,""type"":""string""},""Coping potential (E)"":{""minLength"":1,""type"":""string""},""Desirability(E)"":{""minLength"":1,""type"":""string""},""Expectedness(E)"":{""minLength"":1,""type"":""string""},""Goal conduciveness (E)"":{""minLength"":1,""type"":""string""},""Novelty (E)"":{""minLength"":1,""type"":""string""},""Pleasantness(E)"":{""minLength"":1,""type"":""string""}},""required"":[""Consequence (E)"",""Coping potential (E)"",""Desirability(E)"",""Expectedness(E)"",""Goal conduciveness (E)"",""Novelty (E)"",""Pleasantness(E)""],""type"":""object""},""schema_version"":{""const"":""1.0.0"",""type"":""string""},""source_rule_ref"":{""const"":""RULE-SADNESS-2018A"",""type"":""string""}},""required"":[""$schema"",""schema_version"",""fixture_id"",""fixture_class"",""numeric_pipeline_input"",""event_context"",""published_symbolic_payload"",""provenance_refs"",""source_rule_ref""],""type"":""object""}]","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-CT-009","PROVENANCE.json#decisions/T03-CT-009","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-04-03","DL-SCHEMA-SCENARIO-ATOM-04","schemas/scenario.schema.json","/oneOf","oneOf","[{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""scenario_id"":{""pattern"":""^S(?:0[0-9]|1[0-3]|15)$"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state""],""type"":""object""},{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""host_symbolic_payload"":{""additionalProperties"":false,""properties"":{""desirability"":{""const"":""undesirable"",""type"":""string""},""expectedness"":{""const"":""unexpected"",""type"":""string""},""goal_conduciveness"":{""const"":""negative"",""type"":""string""},""novelty"":{""const"":""not_novelty"",""type"":""string""},""pleasure"":{""const"":""not_pleasant"",""type"":""string""},""source"":{""const"":""anger_2018b_host_payload_not_derived_from_numeric_sentinels"",""type"":""string""}},""required"":[""desirability"",""expectedness"",""goal_conduciveness"",""novelty"",""pleasure"",""source""],""type"":""object""},""scenario_id"":{""const"":""S14"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state"",""host_symbolic_payload""],""type"":""object""},{""additionalProperties"":false,""properties"":{""$schema"":{""const"":""../../schemas/scenario.schema.json"",""type"":""string""},""event_context"":{""additionalProperties"":false,""properties"":{""cause_class"":{""const"":""unwanted_event_occurred"",""type"":""string""},""consequence_target"":{""const"":""myself"",""type"":""string""}},""required"":[""cause_class"",""consequence_target""],""type"":""object""},""fixture_class"":{""const"":""synthetic_symbolic_regression_fixture"",""type"":""string""},""fixture_id"":{""const"":""sadness_2018a_symbolic"",""type"":""string""},""numeric_pipeline_input"":{""const"":false,""type"":""boolean""},""provenance_refs"":{""items"":{""minLength"":1,""type"":""string""},""minItems"":1,""type"":""array"",""uniqueItems"":true},""published_symbolic_payload"":{""additionalProperties"":false,""properties"":{""Consequence (E)"":{""minLength"":1,""type"":""string""},""Coping potential (E)"":{""minLength"":1,""type"":""string""},""Desirability(E)"":{""minLength"":1,""type"":""string""},""Expectedness(E)"":{""minLength"":1,""type"":""string""},""Goal conduciveness (E)"":{""minLength"":1,""type"":""string""},""Novelty (E)"":{""minLength"":1,""type"":""string""},""Pleasantness(E)"":{""minLength"":1,""type"":""string""}},""required"":[""Consequence (E)"",""Coping potential (E)"",""Desirability(E)"",""Expectedness(E)"",""Goal conduciveness (E)"",""Novelty (E)"",""Pleasantness(E)""],""type"":""object""},""schema_version"":{""const"":""1.0.0"",""type"":""string""},""source_rule_ref"":{""const"":""RULE-SADNESS-2018A"",""type"":""string""}},""required"":[""$schema"",""schema_version"",""fixture_id"",""fixture_class"",""numeric_pipeline_input"",""event_context"",""published_symbolic_payload"",""provenance_refs"",""source_rule_ref""],""type"":""object""}]","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-QA-011","PROVENANCE.json#decisions/T03-QA-011","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
"ROW-DL-SCHEMA-SCENARIO-ATOM-04-04","DL-SCHEMA-SCENARIO-ATOM-04","schemas/scenario.schema.json","/oneOf","oneOf","[{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""scenario_id"":{""pattern"":""^S(?:0[0-9]|1[0-3]|15)$"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state""],""type"":""object""},{""additionalProperties"":false,""properties"":{""baseline"":{""$ref"":""#/$defs/input_appraisal_vector""},""empirical_support"":{""const"":""none"",""type"":""string""},""evaluation_time"":{""const"":""2026-09-04T12:00:00Z"",""type"":""string""},""event"":{""additionalProperties"":false,""properties"":{""event_id"":{""const"":""EVT-CONFORMANCE-001"",""type"":""string""},""kind"":{""const"":""synthetic_tutoring_event"",""type"":""string""}},""required"":[""event_id"",""kind""],""type"":""object""},""factor_state"":{""oneOf"":[{""$ref"":""#/$defs/factor_state""},{""type"":""null""}]},""fixture_class"":{""const"":""synthetic_conformance_fixture"",""type"":""string""},""host_symbolic_payload"":{""additionalProperties"":false,""properties"":{""desirability"":{""const"":""undesirable"",""type"":""string""},""expectedness"":{""const"":""unexpected"",""type"":""string""},""goal_conduciveness"":{""const"":""negative"",""type"":""string""},""novelty"":{""const"":""not_novelty"",""type"":""string""},""pleasure"":{""const"":""not_pleasant"",""type"":""string""},""source"":{""const"":""anger_2018b_host_payload_not_derived_from_numeric_sentinels"",""type"":""string""}},""required"":[""desirability"",""expectedness"",""goal_conduciveness"",""novelty"",""pleasure"",""source""],""type"":""object""},""scenario_id"":{""const"":""S14"",""type"":""string""}},""required"":[""scenario_id"",""fixture_class"",""empirical_support"",""evaluation_time"",""event"",""baseline"",""factor_state"",""host_symbolic_payload""],""type"":""object""},{""additionalProperties"":false,""properties"":{""$schema"":{""const"":""../../schemas/scenario.schema.json"",""type"":""string""},""event_context"":{""additionalProperties"":false,""properties"":{""cause_class"":{""const"":""unwanted_event_occurred"",""type"":""string""},""consequence_target"":{""const"":""myself"",""type"":""string""}},""required"":[""cause_class"",""consequence_target""],""type"":""object""},""fixture_class"":{""const"":""synthetic_symbolic_regression_fixture"",""type"":""string""},""fixture_id"":{""const"":""sadness_2018a_symbolic"",""type"":""string""},""numeric_pipeline_input"":{""const"":false,""type"":""boolean""},""provenance_refs"":{""items"":{""minLength"":1,""type"":""string""},""minItems"":1,""type"":""array"",""uniqueItems"":true},""published_symbolic_payload"":{""additionalProperties"":false,""properties"":{""Consequence (E)"":{""minLength"":1,""type"":""string""},""Coping potential (E)"":{""minLength"":1,""type"":""string""},""Desirability(E)"":{""minLength"":1,""type"":""string""},""Expectedness(E)"":{""minLength"":1,""type"":""string""},""Goal conduciveness (E)"":{""minLength"":1,""type"":""string""},""Novelty (E)"":{""minLength"":1,""type"":""string""},""Pleasantness(E)"":{""minLength"":1,""type"":""string""}},""required"":[""Consequence (E)"",""Coping potential (E)"",""Desirability(E)"",""Expectedness(E)"",""Goal conduciveness (E)"",""Novelty (E)"",""Pleasantness(E)""],""type"":""object""},""schema_version"":{""const"":""1.0.0"",""type"":""string""},""source_rule_ref"":{""const"":""RULE-SADNESS-2018A"",""type"":""string""}},""required"":[""$schema"",""schema_version"",""fixture_id"",""fixture_class"",""numeric_pipeline_input"",""event_context"",""published_symbolic_payload"",""provenance_refs"",""source_rule_ref""],""type"":""object""}]","Materializar un contrato JSON Schema Draft 2020-12 cerrado y trazable antes de implementar el código ejecutable.","ME-FAT-INFRA6-1.0.0","generated_for_doctoral_instance","approved_decision","T03-RP-012","PROVENANCE.json#decisions/T03-RP-012","DL-SCHEMA-SCENARIO","LIM-EVIDENCE-001","generated_for_doctoral_instance","direct","automatic_derivation","Registro atómico; la unión de las hojas se materializa sólo en la ruta canónica y el ledger nunca funciona como entrada de implementación.","","","","F6","A3|A4","M5|M6","Hace materializable y auditable la instancia M6.","No constituye evidencia empírica ni acredita ejecución o validación externa.","not_applicable","approved","T03-BL-006|T03-CT-009|T03-QA-011|T03-RP-012","materialized_t03","schemas/scenario.schema.json","2026-09-04T18:36:13Z"
